# Rudder cross-sectional airfoil coordinates
# source        : Wind_Tunnel_Rudder.stp
# frame         : origin at the root leading edge; +X LE->TE, +Y root->tip, +Z thickness
# n_sections    : 200
# n_points      : 200 per section
# section order : TOP to BOTTOM, y = 200.000000 down to y = 0.000000 mm, evenly spaced
# point order   : Selig, TE -> upper -> LE -> lower -> TE
# columns       : x_mm y_mm in that section's own airfoil frame, x = 0 at its LE
#                 and growing aft, y = thickness with the +Z side positive
# 3D recovery   : X = x_le + x_mm,  Y = y_section,  Z = y_mm
# load          : np.loadtxt(path).reshape(200, 200, 2)
# top station   : y = 200.000000 mm, the top of the leading edge (top of the b-rep leading-edge curve)
#                 the tip surface is inclined, so horizontal cuts above this station
#                 cut through the tip blend instead of a complete airfoil and are
#                 not included here
#
# SECTION 1 / 200   y = 200.000000   chord = 137.896469   x_le = 14.000000   x_te = 151.896469
#               x_mm               y_mm
        74.795226334       10.019963336
        72.530771620       10.216064769
        70.265176275       10.401932573
        68.000721561       10.576890942
        65.739687593       10.740234391
        63.484351039       10.891265320
        61.236982832       11.029320617
        58.999845882       11.153733329
        56.775192797       11.263849971
        54.565263612       11.359043324
        52.372283540       11.438722508
        50.198460725       11.502306266
        48.045984024       11.549258365
        45.917020796       11.579094873
        43.813714729       11.591333856
        41.738183672       11.585585232
        39.692517510       11.561442156
        37.678776055       11.518611083
        35.698986974       11.456813330
        33.755143747       11.375830666
        31.849203659       11.275544678
        29.983085830       11.155826206
        28.158669283       11.016639971
        26.377791051       10.857986101
        24.642244326       10.679986934
        22.953776658       10.482756802
        21.314088190       10.266506761
        19.724829950       10.031489054
        18.187602186        9.777997964
        16.703952755        9.506422103
        15.275375568        9.217088343
        13.903309080        8.910452092
        12.589134845        8.587132467
        11.334176127        8.247495847
        10.139696562        7.892094159
         9.006898889        7.521545818
         7.936923741        7.136443665
         6.930848490        6.737394269
         5.989686171        6.325152151
         5.114384452        5.899830174
         4.305824690        5.462498254
         3.564821035        5.013836045
         2.892119615        4.553624381
         2.288397783        4.083269505
         1.754263436        3.602870416
         1.290254402        3.113249622
         0.896837899        2.614244093
         0.574410064        2.107827752
         0.323295554        1.591776396
         0.143747221        1.067727428
         0.035945854        0.536272015
         0.000000000       -0.000000231
         0.035230590       -0.529945378
         0.140887592       -1.056460563
         0.316866736       -1.575515663
         0.562994350       -2.086994143
         0.879027537       -2.589517099
         1.264654411       -3.083324436
         1.719494404       -3.569159066
         2.243098643       -4.045613270
         2.834950396       -4.511925803
         3.494465574       -4.968041956
         4.220993318       -5.413766993
         5.013816631       -5.848106191
         5.872153093       -6.270441081
         6.795155629       -6.680492827
         7.781913346       -7.077463469
         8.831452436       -7.460892672
         9.942737128       -7.830196757
        11.114670719       -8.184616287
        12.346096653       -8.523782354
        13.635799660       -8.847149877
        14.982506959       -9.154078444
        16.384889514       -9.444239759
        17.841563340       -9.717110707
        19.351090878       -9.972318564
        20.911982406      -10.209509848
        22.522697513      -10.428376655
        24.181646616      -10.628628387
        25.887192534      -10.810085307
        27.637652099      -10.972624138
        29.431297818      -11.116111603
        31.266359579      -11.240517310
        33.141026399      -11.345853262
        35.053448208      -11.432209818
        37.001737675      -11.499731560
        38.983972075      -11.548597796
        40.998195181      -11.579032386
        43.042419199      -11.591328398
        45.114626726      -11.585837528
        47.212772743      -11.562963545
        49.334786634      -11.523106548
        51.478574227      -11.466768185
        53.642019863      -11.394430169
        55.822988482      -11.306641062
        58.019327731      -11.203977380
        60.228870088      -11.087034110
        62.449435003      -10.956430237
        64.678831045      -10.812796846
        66.914858070      -10.656785417
        69.155309389      -10.489068306
        71.397973948      -10.310318661
        73.640638506      -10.121210768
        75.881089825       -9.922414972
        78.117116850       -9.714625349
        80.346512892       -9.498518778
        82.567077807       -9.274768006
        84.776620165       -9.044039872
        86.972959414       -8.806993156
        89.153928032       -8.564283857
        91.317373668       -8.316552315
        93.461161261       -8.064435154
        95.583175152       -7.808559390
        97.681321170       -7.549532733
        99.753528696       -7.287961146
       101.797752714       -7.024431888
       103.811975820       -6.759534479
       105.794210220       -6.493841837
       107.742499688       -6.227922220
       109.654921496       -5.962322013
       111.529588316       -5.697607522
       113.364650078       -5.434315179
       115.158295797       -5.172980980
       116.908755361       -4.914141652
       118.614301279       -4.658330621
       120.273250383       -4.406066751
       121.883965489       -4.157865357
       123.444857017       -3.914245266
       124.954384555       -3.675722981
